Nb,Input,Output
76400,8623084,3700784
76300,8623527,3701114
76200,8623973,3701431
76100,8624426,3701752
76000,8624886,3702093
75900,8625306,3702402
75800,8625690,3702680
75700,8626134,3703016
75600,8626551,3703327
75500,8627010,3703665
75400,8627455,3703983
75300,8627848,3704268
75200,8628255,3704567
75100,8628660,3704872
75000,8629099,3705217
74900,8629513,3705526
74800,8629927,3705838
74700,8630366,3706164
74600,8630781,3706480
74500,8631217,3706791
74400,8631623,3707090
74300,8631999,3707371
74200,8632376,3707647
74100,8632795,3707962
74000,8633188,3708270
73900,8633580,3708562
73800,8634000,3708876
73700,8634445,3709213
73600,8634850,3709497
73500,8635255,3709799
73400,8635653,3710099
73300,8636058,3710384
73200,8636477,3710702
73100,8636896,3711015
73000,8637308,3711316
72900,8637713,3711626
72800,8638091,3711910
72700,8638504,3712211
72600,8638904,3712506
72500,8639317,3712803
72400,8639727,3713112
72300,8640123,3713397
72200,8640528,3713698
72100,8640921,3714004
72000,8641299,3714280
71900,8641717,3714608
71800,8642123,3714910
71700,8642540,3715224
71600,8642943,3715521
71500,8643339,3715818
71400,8643714,3716099
71300,8644149,3716419
71200,8644525,3716706
71100,8644913,3717000
71000,8645305,3717294
70900,8645666,3717562
70800,8646070,3717850
70700,8646492,3718165
70600,8646904,3718475
70500,8647303,3718758
70400,8647667,3719032
70300,8648057,3719335
70200,8648432,3719623
70100,8648870,3719954
70000,8649276,3720240
69900,8649654,3720524
69800,8650004,3720788
69700,8650408,3721118
69600,8650779,3721410
69500,8651162,3721681
69400,8651533,3721970
69300,8651939,3722274
69200,8652323,3722579
69100,8652709,3722866
69000,8653084,3723159
68900,8653469,3723447
68800,8653878,3723759
68700,8654250,3724034
68600,8654624,3724302
68500,8655000,3724599
68400,8655366,3724881
68300,8655762,3725192
68200,8656163,3725493
68100,8656520,3725753
68000,8656904,3726033
67900,8657315,3726352
67800,8657696,3726649
67700,8658070,3726924
67600,8658431,3727201
67500,8658798,3727473
67400,8659191,3727781
67300,8659568,3728069
67200,8659915,3728342
67100,8660288,3728619
67000,8660665,3728907
66900,8661029,3729173
66800,8661407,3729464
66700,8661751,3729728
66600,8662096,3730004
66500,8662472,3730293
66400,8662854,3730588
66300,8663218,3730864
66200,8663592,3731168
66100,8663986,3731475
66000,8664366,3731767
65900,8664710,3732034
65800,8665099,3732343
65700,8665448,3732623
65600,8665781,3732872
65500,8666160,3733174
65400,8666520,3733452
65300,8666905,3733742
65200,8667248,3734016
65100,8667614,3734291
65000,8667959,3734563
64900,8668333,3734858
64800,8668691,3735144
64700,8669030,3735402
64600,8669358,3735664
64500,8669714,3735953
64400,8670051,3736213
64300,8670426,3736520
64200,8670780,3736789
64100,8671161,3737086
64000,8671515,3737352
63900,8671865,3737612
63800,8672211,3737886
63700,8672592,3738181
63600,8672949,3738450
63500,8673307,3738723
63400,8673643,3738983
63300,8673989,3739254
63200,8674366,3739552
63100,8674717,3739811
63000,8675058,3740074
62900,8675393,3740336
62800,8675711,3740590
62700,8676072,3740873
62600,8676416,3741137
62500,8676746,3741400
62400,8677095,3741694
62300,8677464,3741990
62200,8677804,3742256
62100,8678141,3742517
62000,8678457,3742764
61900,8678792,3743024
61800,8679127,3743297
61700,8679474,3743569
61600,8679807,3743831
61500,8680138,3744100
61400,8680481,3744382
61300,8680858,3744684
61200,8681198,3744939
61100,8681519,3745184
61000,8681877,3745456
60900,8682220,3745721
60800,8682544,3745966
60700,8682845,3746199
60600,8683172,3746451
60500,8683538,3746744
60400,8683835,3746975
60300,8684165,3747232
60200,8684483,3747490
60100,8684811,3747746
60000,8685155,3748031
59900,8685454,3748262
59800,8685785,3748524
59700,8686082,3748760
59600,8686401,3749014
59500,8686745,3749304
59400,8687069,3749574
59300,8687373,3749821
59200,8687693,3750075
59100,8688018,3750336
59000,8688328,3750574
58900,8688649,3750827
58800,8688939,3751068
58700,8689225,3751302
58600,8689534,3751567
58500,8689844,3751819
58400,8690163,3752089
58300,8690483,3752338
58200,8690775,3752580
58100,8691101,3752842
58000,8691418,3753106
57900,8691690,3753317
57800,8691997,3753566
57700,8692306,3753818
57600,8692647,3754103
57500,8692958,3754357
57400,8693263,3754607
57300,8693568,3754861
57200,8693851,3755089
57100,8694130,3755313
57000,8694409,3755550
56900,8694709,3755804
56800,8694982,3756028
56700,8695279,3756273
56600,8695568,3756516
56500,8695878,3756764
56400,8696161,3756998
56300,8696433,3757226
56200,8696748,3757483
56100,8697050,3757729
56000,8697325,3757943
55900,8697622,3758181
55800,8697939,3758434
55700,8698240,3758676
55600,8698532,3758912
55500,8698828,3759152
55400,8699122,3759401
55300,8699434,3759660
55200,8699697,3759869
55100,8699968,3760085
55000,8700267,3760337
54900,8700553,3760575
54800,8700844,3760812
54700,8701136,3761049
54600,8701424,3761292
54500,8701723,3761531
54400,8702045,3761802
54300,8702321,3762023
54200,8702591,3762253
54100,8702886,3762480
54000,8703161,3762713
53900,8703427,3762927
53800,8703710,3763160
53700,8703988,3763391
53600,8704260,3763620
53500,8704515,3763836
53400,8704810,3764081
53300,8705076,3764312
53200,8705342,3764529
53100,8705606,3764747
53000,8705873,3764982
52900,8706145,3765225
52800,8706403,3765433
52700,8706656,3765650
52600,8706910,3765870
52500,8707169,3766087
52400,8707413,3766281
52300,8707675,3766499
52200,8707924,3766705
52100,8708183,3766919
52000,8708452,3767149
51900,8708741,3767392
51800,8708999,3767616
51700,8709265,3767836
51600,8709540,3768058
51500,8709804,3768277
51400,8710023,3768463
51300,8710287,3768687
51200,8710551,3768911
51100,8710798,3769117
51000,8711038,3769326
50900,8711309,3769554
50800,8711538,3769746
50700,8711773,3769947
50600,8712008,3770145
50500,8712271,3770381
50400,8712493,3770581
50300,8712719,3770774
50200,8712967,3770992
50100,8713208,3771198
50000,8713474,3771424
49900,8713716,3771643
49800,8713953,3771849
49700,8714187,3772049
49600,8714434,3772261
49500,8714663,3772461
49400,8714886,3772653
49300,8715129,3772863
49200,8715348,3773050
49100,8715566,3773238
49000,8715785,3773421
48900,8716014,3773623
48800,8716230,3773803
48700,8716432,3773983
48600,8716643,3774165
48500,8716853,3774354
48400,8717060,3774527
48300,8717267,3774703
48200,8717487,3774901
48100,8717696,3775072
48000,8717899,3775252
47900,8718107,3775437
47800,8718322,3775630
47700,8718543,3775818
47600,8718770,3776007
47500,8719001,3776201
47400,8719242,3776414
47300,8719454,3776598
47200,8719658,3776779
47100,8719847,3776944
47000,8720064,3777136
46900,8720279,3777320
46800,8720489,3777506
46700,8720721,3777711
46600,8720922,3777885
46500,8721147,3778075
46400,8721364,3778265
46300,8721563,3778437
46200,8721748,3778596
46100,8721964,3778791
46000,8722172,3778975
45900,8722375,3779147
45800,8722569,3779313
45700,8722760,3779486
45600,8722949,3779645
45500,8723144,3779824
45400,8723311,3779969
45300,8723514,3780144
45200,8723721,3780330
45100,8723910,3780496
45000,8724091,3780662
44900,8724266,3780826
44800,8724455,3780989
44700,8724647,3781156
44600,8724845,3781333
44500,8725029,3781500
44400,8725213,3781658
44300,8725403,3781828
44200,8725589,3781996
44100,8725777,3782159
44000,8725946,3782312
43900,8726132,3782477
43800,8726322,3782646
43700,8726499,3782804
43600,8726652,3782945
43500,8726813,3783090
43400,8726976,3783236
43300,8727126,3783363
43200,8727277,3783496
43100,8727443,3783641
43000,8727598,3783780
42900,8727752,3783919
42800,8727886,3784043
42700,8728037,3784182
42600,8728194,3784335
42500,8728348,3784474
42400,8728502,3784615
42300,8728663,3784764
42200,8728791,3784883
42100,8728961,3785031
42000,8729105,3785161
41900,8729240,3785285
41800,8729396,3785416
41700,8729529,3785541
41600,8729666,3785670
41500,8729791,3785787
41400,8729940,3785920
41300,8730093,3786059
41200,8730215,3786177
41100,8730349,3786296
41000,8730476,3786416
40900,8730628,3786561
40800,8730740,3786667
40700,8730855,3786774
40600,8731003,3786911
40500,8731127,3787033
40400,8731251,3787145
40300,8731399,3787279
40200,8731529,3787398
40100,8731647,3787507
40000,8731758,3787604
39900,8731876,3787706
39800,8731993,3787817
39700,8732103,3787923
39600,8732220,3788033
39500,8732344,3788153
39400,8732462,3788257
39300,8732582,3788373
39200,8732694,3788478
39100,8732812,3788588
39000,8732906,3788678
38900,8733015,3788780
38800,8733110,3788872
38700,8733200,3788958
38600,8733324,3789080
38500,8733424,3789171
38400,8733528,3789272
38300,8733614,3789352
38200,8733726,3789458
38100,8733829,3789551
38000,8733923,3789642
37900,8734012,3789724
37800,8734111,3789819
37700,8734182,3789887
37600,8734274,3789971
37500,8734359,3790052
37400,8734442,3790131
37300,8734535,3790223
37200,8734636,3790318
37100,8734714,3790395
37000,8734797,3790472
36900,8734867,3790538
36800,8734940,3790607
36700,8735009,3790672
36600,8735082,3790743
36500,8735162,3790815
36400,8735229,3790877
36300,8735294,3790933
36200,8735363,3791000
36100,8735425,3791057
36000,8735491,3791119
35900,8735553,3791180
35800,8735613,3791238
35700,8735672,3791295
35600,8735727,3791347
35500,8735770,3791388
35400,8735838,3791455
35300,8735896,3791510
35200,8735951,3791563
35100,8735999,3791609
35000,8736044,3791652
34900,8736095,3791700
34800,8736133,3791736
34700,8736172,3791775
34600,8736219,3791819
34500,8736265,3791865
34400,8736310,3791909
34300,8736346,3791943
34200,8736380,3791977
34100,8736414,3792010
34000,8736455,3792049
33900,8736481,3792073
33800,8736509,3792101
33700,8736538,3792130
33600,8736565,3792157
33500,8736582,3792174
33400,8736604,3792196
33300,8736622,3792214
33200,8736641,3792231
33100,8736660,3792250
33000,8736683,3792272
32900,8736694,3792282
32800,8736706,3792294
32700,8736723,3792311
32600,8736738,3792325
32500,8736748,3792335
32400,8736752,3792339
32300,8736758,3792345
32200,8736761,3792348
32100,8736766,3792353
32000,8736771,3792358
31900,8736773,3792360
31800,8736774,3792361
31700,8736776,3792363
31600,8736776,3792363
31500,8736776,3792363
31400,8736776,3792363
31300,8736776,3792363
31200,8736776,3792363
31100,8736776,3792363
31000,8736776,3792363
30900,8736776,3792363
30800,8736776,3792363
30700,8736776,3792363
30600,8736776,3792363
30500,8736776,3792363
30400,8736776,3792363
30300,8736776,3792363
30200,8736776,3792363
30100,8736776,3792363
30000,8736776,3792363
29900,8736776,3792363
29800,8736776,3792363
29700,8736776,3792363
29600,8736776,3792363
29500,8736776,3792363
29400,8736776,3792363
29300,8736776,3792363
29200,8736776,3792363
29100,8736776,3792363
29000,8736776,3792363
28900,8736776,3792363
28800,8736776,3792363
28700,8736776,3792363
28600,8736776,3792363
28500,8736776,3792363
28400,8736776,3792363
28300,8736776,3792363
28200,8736776,3792363
28100,8736776,3792363
28000,8736776,3792363
27900,8736776,3792363
27800,8736776,3792363
27700,8736776,3792363
27600,8736776,3792363
27500,8736776,3792363
27400,8736776,3792363
27300,8736776,3792363
27200,8736776,3792363
27100,8736776,3792363
27000,8736776,3792363
26900,8736776,3792363
26800,8736776,3792363
26700,8736776,3792363
26600,8736776,3792363
26500,8736776,3792363
26400,8736776,3792363
26300,8736776,3792363
26200,8736776,3792363
26100,8736776,3792363
26000,8736776,3792363
25900,8736776,3792363
25800,8736776,3792363
25700,8736776,3792363
25600,8736776,3792363
25500,8736776,3792363
25400,8736776,3792363
25300,8736776,3792363
25200,8736776,3792363
25100,8736776,3792363
25000,8736776,3792363
24900,8736776,3792363
24800,8736776,3792363
24700,8736776,3792363
24600,8736776,3792363
24500,8736776,3792363
24400,8736776,3792363
24300,8736776,3792363
24200,8736776,3792363
24100,8736776,3792363
24000,8736776,3792363
23900,8736776,3792363
23800,8736776,3792363
23700,8736776,3792363
23600,8736776,3792363
23500,8736776,3792363
23400,8736776,3792363
23300,8736776,3792363
23200,8736776,3792363
23100,8736776,3792363
23000,8736776,3792363
22900,8736776,3792363
22800,8736776,3792363
22700,8736776,3792363
22600,8736776,3792363
22500,8736776,3792363
22400,8736776,3792363
22300,8736776,3792363
22200,8736776,3792363
22100,8736776,3792363
22000,8736776,3792363
21900,8736776,3792363
21800,8736776,3792363
21700,8736776,3792363
21600,8736776,3792363
21500,8736776,3792363
21400,8736776,3792363
21300,8736776,3792363
21200,8736776,3792363
21100,8736776,3792363
21000,8736776,3792363
20900,8736776,3792363
20800,8736776,3792363
20700,8736776,3792363
20600,8736776,3792363
20500,8736776,3792363
20400,8736776,3792363
20300,8736776,3792363
20200,8736776,3792363
20100,8736776,3792363
20000,8736776,3792363
19900,8736776,3792363
19800,8736776,3792363
19700,8736776,3792363
19600,8736776,3792363
19500,8736776,3792363
19400,8736776,3792363
19300,8736776,3792363
19200,8736776,3792363
19100,8736776,3792363
19000,8736776,3792363
18900,8736776,3792363
18800,8736776,3792363
18700,8736776,3792363
18600,8736776,3792363
18500,8736776,3792363
18400,8736776,3792363
18300,8736776,3792363
18200,8736776,3792363
18100,8736776,3792363
18000,8736776,3792363
17900,8736776,3792363
17800,8736776,3792363
17700,8736776,3792363
17600,8736776,3792363
17500,8736776,3792363
17400,8736776,3792363
17300,8736776,3792363
17200,8736776,3792363
17100,8736776,3792363
17000,8736776,3792363
16900,8736776,3792363
16800,8736776,3792363
16700,8736776,3792363
16600,8736776,3792363
16500,8736776,3792363
16400,8736776,3792363
16300,8736776,3792363
16200,8736776,3792363
16100,8736776,3792363
16000,8736776,3792363
15900,8736776,3792363
15800,8736776,3792363
15700,8736776,3792363
15600,8736776,3792363
15500,8736776,3792363
15400,8736776,3792363
15300,8736776,3792363
15200,8736776,3792363
15100,8736776,3792363
15000,8736776,3792363
14900,8736776,3792363
14800,8736776,3792363
14700,8736776,3792363
14600,8736776,3792363
14500,8736776,3792363
14400,8736776,3792363
14300,8736776,3792363
14200,8736776,3792363
14100,8736776,3792363
14000,8736776,3792363
13900,8736776,3792363
13800,8736776,3792363
13700,8736776,3792363
13600,8736776,3792363
13500,8736776,3792363
13400,8736776,3792363
13300,8736776,3792363
13200,8736776,3792363
13100,8736776,3792363
13000,8736776,3792363
12900,8736776,3792363
12800,8736776,3792363
12700,8736776,3792363
12600,8736776,3792363
12500,8736776,3792363
12400,8736776,3792363
12300,8736776,3792363
12200,8736776,3792363
12100,8736776,3792363
12000,8736776,3792363
11900,8736776,3792363
11800,8736776,3792363
11700,8736776,3792363
11600,8736776,3792363
11500,8736776,3792363
11400,8736776,3792363
11300,8736776,3792363
11200,8736776,3792363
11100,8736776,3792363
11000,8736776,3792363
10900,8736776,3792363
10800,8736776,3792363
10700,8736776,3792363
10600,8736776,3792363
10500,8736776,3792363
10400,8736776,3792363
10300,8736776,3792363
10200,8736776,3792363
10100,8736776,3792363
10000,8736776,3792363
9900,8736776,3792363
9800,8736776,3792363
9700,8736776,3792363
9600,8736776,3792363
9500,8736776,3792363
9400,8736776,3792363
9300,8736776,3792363
9200,8736776,3792363
9100,8736776,3792363
9000,8736776,3792363
8900,8736776,3792363
8800,8736776,3792363
8700,8736776,3792363
8600,8736776,3792363
8500,8736776,3792363
8400,8736776,3792363
8300,8736776,3792363
8200,8736776,3792363
8100,8736776,3792363
8000,8736776,3792363
7900,8736776,3792363
7800,8736776,3792363
7700,8736776,3792363
7600,8736776,3792363
7500,8736776,3792363
7400,8736776,3792363
7300,8736776,3792363
7200,8736776,3792363
7100,8736776,3792363
7000,8736776,3792363
6900,8736776,3792363
6800,8736776,3792363
6700,8736776,3792363
6600,8736776,3792363
6500,8736776,3792363
6400,8736776,3792363
6300,8736776,3792363
6200,8736776,3792363
6100,8736776,3792363
6000,8736776,3792363
5900,8736776,3792363
5800,8736776,3792363
5700,8736776,3792363
5600,8736776,3792363
5500,8736776,3792363
5400,8736776,3792363
5300,8736776,3792363
5200,8736776,3792363
5100,8736776,3792363
5000,8736776,3792363
4900,8736776,3792363
4800,8736776,3792363
4700,8736776,3792363
4600,8736776,3792363
4500,8736776,3792363
4400,8736776,3792363
4300,8736776,3792363
4200,8736776,3792363
4100,8736776,3792363
4000,8736776,3792363
3900,8736776,3792363
3800,8736776,3792363
3700,8736776,3792363
3600,8736776,3792363
3500,8736776,3792363
3400,8736776,3792363
