Nb,Input,Output
162800,386258,116034
162900,386727,116142
163000,387198,116248
163100,387643,116334
163200,388072,116431
163300,388542,116533
163400,389037,116643
163500,389481,116742
163600,389966,116846
163700,390419,116953
163800,390916,117062
163900,391367,117153
164000,391881,117260
164100,392360,117357
164200,392843,117462
164300,393317,117560
164400,393782,117659
164500,394257,117763
164600,394726,117862
164700,395147,117959
164800,395647,118074
164900,396120,118169
165000,396580,118272
165100,397067,118375
165200,397545,118480
165300,398016,118575
165400,398494,118679
165500,398967,118778
165600,399489,118892
165700,399931,118982
165800,400386,119078
165900,400910,119187
166000,401375,119288
166100,401815,119379
166200,402315,119485
166300,402814,119599
166400,403276,119698
166500,403770,119799
166600,404260,119897
166700,404700,119993
166800,405192,120104
166900,405663,120198
167000,406132,120305
167100,406615,120413
167200,407094,120511
167300,407547,120606
167400,408025,120716
167500,408513,120823
167600,408975,120917
167700,409459,121015
167800,409927,121122
167900,410380,121226
168000,410878,121337
168100,411344,121435
168200,411846,121533
168300,412299,121622
168400,412780,121733
168500,413270,121837
168600,413740,121932
168700,414219,122038
168800,414703,122147
168900,415182,122250
169000,415639,122349
169100,416124,122445
169200,416602,122550
169300,417116,122660
169400,417605,122769
169500,418076,122865
169600,418571,122972
169700,419066,123074
169800,419545,123174
169900,420018,123271
170000,420480,123372
170100,420950,123476
170200,421445,123581
170300,421944,123686
170400,422450,123789
170500,422929,123891
170600,423366,123991
170700,423819,124083
170800,424293,124192
170900,424783,124311
171000,425275,124419
171100,425776,124518
171200,426265,124618
171300,426755,124717
171400,427230,124821
171500,427701,124917
171600,428203,125029
171700,428688,125123
171800,429192,125224
171900,429699,125331
172000,430250,125435
172100,430738,125533
172200,431243,125640
172300,431696,125730
172400,432168,125837
172500,432630,125943
172600,433110,126044
172700,433614,126153
172800,434114,126252
172900,434623,126358
173000,435105,126460
173100,435604,126569
173200,436077,126670
173300,436531,126763
173400,436999,126867
173500,437508,126986
173600,437985,127087
173700,438463,127186
173800,438940,127294
173900,439461,127401
174000,439921,127498
174100,440462,127607
174200,440946,127705
174300,441430,127807
174400,441907,127909
174500,442375,128013
174600,442839,128102
174700,443329,128211
174800,443816,128315
174900,444246,128406
175000,444683,128497
175100,445177,128609
175200,445680,128722
175300,446162,128821
175400,446683,128927
175500,447176,129026
175600,447639,129123
175700,448126,129225
175800,448644,129332
175900,449160,129437
176000,449673,129539
176100,450168,129635
176200,450653,129733
176300,451140,129836
176400,451659,129942
176500,452160,130051
176600,452635,130149
176700,453136,130258
176800,453641,130357
176900,454168,130463
177000,454663,130558
177100,455145,130652
177200,455630,130753
177300,456142,130859
177400,456605,130950
177500,457105,131053
177600,457635,131165
177700,458142,131270
177800,458645,131374
177900,459115,131472
178000,459600,131575
178100,460064,131673
178200,460553,131780
178300,461074,131891
178400,461545,131983
178500,462033,132089
178600,462533,132191
178700,463005,132287
178800,463460,132382
178900,463926,132481
179000,464419,132588
179100,464930,132695
179200,465417,132795
179300,465904,132895
179400,466363,132991
179500,466894,133109
179600,467384,133206
179700,467840,133302
179800,468343,133406
179900,468830,133507
180000,469338,133613
180100,469810,133713
180200,470322,133816
180300,470832,133920
180400,471338,134032
180500,471831,134122
180600,472331,134230
180700,472809,134329
180800,473287,134431
180900,473768,134532
181000,474245,134629
181100,474743,134735
181200,475260,134851
181300,475773,134951
181400,476221,135044
181500,476759,135156
181600,477250,135259
181700,477760,135355
181800,478240,135454
181900,478760,135568
182000,479312,135672
182100,479865,135779
182200,480355,135879
182300,480831,135968
182400,481301,136066
182500,481811,136186
182600,482296,136283
182700,482792,136387
182800,483306,136495
182900,483831,136601
183000,484297,136694
183100,484797,136798
183200,485315,136901
183300,485804,137003
183400,486276,137101
183500,486809,137213
183600,487323,137321
183700,487771,137410
183800,488252,137505
183900,488737,137609
184000,489247,137718
184100,489733,137815
184200,490233,137918
184300,490774,138024
184400,491242,138118
184500,491709,138213
184600,492243,138328
184700,492678,138418
184800,493173,138522
184900,493668,138636
185000,494158,138736
185100,494613,138826
185200,495097,138937
185300,495607,139041
185400,496132,139159
185500,496673,139259
185600,497197,139358
185700,497716,139465
185800,498230,139562
185900,498779,139674
186000,499280,139766
186100,499769,139867
186200,500271,139968
186300,500806,140074
186400,501296,140173
186500,501819,140280
186600,502288,140368
186700,502808,140476
186800,503334,140585
186900,503844,140690
187000,504325,140786
187100,504841,140894
187200,505338,140988
187300,505801,141090
187400,506306,141194
187500,506842,141305
187600,507349,141401
187700,507832,141506
187800,508326,141611
187900,508808,141705
188000,509306,141809
188100,509782,141911
188200,510248,142009
188300,510760,142117
188400,511236,142219
188500,511716,142317
188600,512231,142428
188700,512763,142540
188800,513248,142639
188900,513752,142739
189000,514235,142836
189100,514731,142936
189200,515195,143037
189300,515706,143145
189400,516213,143255
189500,516740,143359
189600,517247,143451
189700,517739,143554
189800,518256,143666
189900,518730,143763
190000,519246,143875
190100,519748,143974
190200,520248,144080
190300,520795,144188
190400,521286,144279
190500,521794,144386
190600,522302,144485
190700,522806,144597
190800,523317,144703
190900,523818,144806
191000,524362,144913
191100,524854,145008
191200,525327,145099
191300,525857,145216
191400,526398,145320
191500,526914,145424
191600,527444,145527
191700,527943,145623
191800,528470,145733
191900,529011,145839
192000,529552,145945
192100,530062,146039
192200,530577,146145
192300,531087,146253
192400,531564,146353
192500,532048,146449
192600,532547,146560
192700,533065,146661
192800,533625,146774
192900,534135,146871
193000,534669,146976
193100,535188,147077
193200,535696,147180
193300,536193,147280
193400,536735,147390
193500,537268,147493
193600,537795,147603
193700,538333,147708
193800,538840,147808
193900,539363,147913
194000,539878,148019
194100,540407,148115
194200,540936,148216
194300,541480,148326
194400,542000,148421
194500,542542,148533
194600,543020,148635
194700,543529,148739
194800,544047,148841
194900,544568,148948
195000,545092,149052
195100,545576,149156
195200,546142,149267
195300,546700,149365
195400,547236,149469
195500,547727,149566
195600,548234,149674
195700,548772,149781
195800,549305,149883
195900,549846,149988
196000,550394,150095
196100,550938,150194
196200,551466,150304
196300,552016,150416
196400,552540,150513
196500,553055,150612
196600,553581,150711
196700,554139,150812
196800,554685,150919
196900,555226,151019
197000,555812,151122
197100,556338,151231
197200,556833,151319
197300,557369,151426
197400,557895,151532
197500,558450,151640
197600,558991,151737
197700,559522,151840
197800,560021,151935
197900,560534,152037
198000,561055,152149
198100,561567,152244
198200,562069,152344
198300,562593,152452
198400,563134,152561
198500,563627,152653
198600,564152,152750
198700,564700,152868
198800,565244,152962
198900,565762,153067
199000,566259,153162
199100,566776,153267
199200,567290,153367
199300,567851,153482
199400,568358,153577
199500,568913,153677
199600,569419,153775
199700,569974,153882
199800,570515,153998
199900,571026,154093
200000,571566,154189
200100,572106,154300
200200,572628,154390
200300,573166,154496
200400,573711,154603
200500,574236,154713
200600,574761,154819
200700,575267,154921
200800,575821,155031
200900,576340,155127
201000,576849,155223
201100,577355,155321
201200,577880,155431
201300,578411,155534
201400,578921,155628
201500,579444,155737
201600,579960,155838
201700,580495,155936
201800,581027,156043
201900,581578,156144
202000,582074,156241
202100,582606,156346
202200,583150,156456
202300,583663,156551
202400,584181,156654
202500,584691,156753
202600,585254,156865
202700,585788,156956
202800,586335,157066
202900,586832,157157
203000,587379,157265
203100,587902,157369
203200,588409,157466
203300,588964,157577
203400,589502,157681
203500,590018,157772
203600,590536,157874
203700,591058,157975
203800,591563,158067
203900,592090,158181
204000,592608,158271
204100,593098,158377
204200,593625,158477
204300,594136,158578
204400,594656,158683
204500,595219,158794
204600,595739,158888
204700,596259,158993
204800,596787,159095
204900,597307,159196
205000,597814,159298
205100,598334,159407
205200,598838,159503
205300,599333,159600
205400,599863,159712
205500,600428,159820
205600,600947,159922
205700,601464,160019
205800,601966,160121
205900,602453,160221
206000,602969,160324
206100,603539,160436
206200,604064,160537
206300,604623,160650
206400,605149,160752
206500,605643,160841
206600,606154,160943
206700,606660,161054
206800,607242,161169
206900,607764,161264
207000,608331,161372
207100,608865,161475
207200,609389,161574
207300,609923,161674
207400,610490,161788
207500,611017,161878
207600,611575,161992
207700,612113,162091
207800,612638,162191
207900,613149,162298
208000,613694,162402
208100,614206,162503
208200,614724,162611
208300,615241,162706
208400,615827,162824
208500,616372,162924
208600,616925,163028
208700,617474,163121
208800,617960,163209
208900,618495,163321
209000,618996,163423
209100,619507,163524
209200,620067,163629
209300,620609,163735
209400,621144,163832
209500,621689,163935
209600,622257,164038
209700,622749,164126
209800,623323,164242
209900,623830,164343
210000,624379,164439
210100,624927,164549
210200,625501,164657
210300,625984,164754
210400,626529,164858
210500,627049,164961
210600,627582,165067
210700,628094,165165
210800,628631,165274
210900,629140,165372
211000,629660,165475
211100,630208,165587
211200,630742,165689
211300,631258,165790
211400,631800,165894
211500,632329,165993
211600,632853,166094
211700,633416,166206
211800,633948,166304
211900,634472,166408
212000,634972,166501
212100,635502,166617
212200,635997,166714
212300,636556,166825
212400,637134,166932
212500,637663,167027
212600,638246,167136
212700,638810,167239
212800,639339,167337
212900,639916,167446
213000,640449,167548
213100,640965,167639
213200,641471,167738
213300,642005,167843
213400,642525,167946
213500,643063,168050
213600,643580,168154
213700,644152,168266
213800,644689,168369
213900,645211,168469
214000,645757,168582
214100,646302,168681
214200,646813,168780
214300,647388,168888
214400,647948,168992
214500,648497,169094
214600,649020,169193
214700,649539,169289
214800,650059,169385
214900,650640,169500
215000,651192,169604
215100,651750,169713
215200,652302,169815
215300,652886,169920
215400,653418,170016
215500,653960,170119
215600,654489,170219
215700,655051,170328
215800,655594,170427
215900,656164,170536
216000,656718,170638
216100,657285,170738
216200,657841,170843
216300,658429,170954
216400,659011,171057
216500,659538,171153
216600,660131,171264
216700,660644,171361
216800,661195,171466
216900,661722,171565
217000,662279,171668
217100,662864,171777
217200,663398,171883
217300,663985,171995
217400,664527,172097
217500,665008,172176
217600,665619,172304
217700,666172,172398
217800,666708,172495
217900,667246,172602
218000,667805,172710
218100,668338,172809
218200,668881,172913
218300,669388,173009
218400,669921,173115
218500,670465,173218
218600,671004,173322
218700,671523,173424
218800,672058,173530
218900,672578,173633
219000,673125,173738
219100,673683,173850
219200,674235,173953
219300,674787,174056
219400,675335,174165
219500,675899,174267
219600,676445,174355
219700,676982,174464
219800,677584,174573
219900,678144,174677
220000,678711,174780
220100,679243,174876
220200,679799,174987
220300,680318,175078
220400,680868,175176
220500,681403,175282
220600,682004,175391
220700,682552,175488
220800,683078,175584
220900,683611,175693
221000,684161,175799
221100,684659,175894
221200,685190,176001
221300,685702,176106
221400,686283,176216
221500,686826,176320
221600,687327,176411
221700,687831,176511
221800,688372,176613
221900,688914,176719
222000,689452,176827
222100,689999,176929
222200,690534,177031
222300,691096,177140
222400,691654,177243
222500,692226,177349
222600,692768,177449
222700,693370,177560
222800,693931,177664
222900,694448,177760
223000,695014,177864
223100,695557,177962
223200,696047,178059
223300,696568,178159
223400,697103,178259
223500,697637,178373
223600,698150,178473
223700,698703,178577
223800,699257,178677
223900,699810,178783
224000,700368,178891
224100,700948,178991
224200,701559,179100
224300,702124,179197
224400,702708,179299
224500,703330,179404
224600,703879,179507
224700,704435,179605
224800,705004,179714
224900,705507,179812
225000,706020,179905
225100,706592,180020
225200,707143,180121
225300,707679,180220
225400,708245,180325
225500,708809,180434
225600,709397,180544
225700,709949,180645
225800,710532,180750
225900,711084,180853
226000,711686,180965
226100,712251,181061
226200,712836,181169
226300,713362,181260
226400,713919,181375
226500,714498,181480
226600,715035,181585
226700,715590,181686
226800,716159,181795
226900,716709,181893
227000,717261,182000
227100,717826,182107
227200,718433,182214
227300,718975,182317
227400,719500,182414
227500,720087,182526
227600,720712,182642
227700,721247,182730
227800,721790,182830
227900,722347,182938
228000,722939,183044
228100,723500,183142
228200,724061,183245
228300,724615,183343
228400,725184,183449
228500,725767,183556
228600,726337,183659
228700,726905,183764
228800,727456,183860
228900,727996,183958
229000,728542,184069
229100,729103,184173
229200,729664,184279
229300,730186,184372
229400,730738,184475
229500,731336,184593
229600,731898,184693
229700,732435,184785
229800,733006,184893
229900,733554,184999
230000,734125,185100
230100,734723,185211
230200,735341,185319
230300,735907,185420
230400,736448,185514
230500,737011,185618
230600,737595,185725
230700,738177,185831
230800,738783,185936
230900,739307,186028
231000,739876,186135
231100,740490,186244
231200,741052,186341
231300,741635,186446
231400,742207,186552
231500,742758,186657
231600,743306,186752
231700,743859,186866
231800,744408,186964
231900,744972,187076
232000,745541,187175
232100,746102,187287
232200,746648,187385
232300,747203,187487
232400,747786,187602
232500,748339,187700
232600,748921,187805
232700,749504,187913
232800,750071,188012
232900,750683,188125
233000,751257,188222
233100,751853,188327
233200,752353,188419
233300,752899,188520
233400,753465,188626
233500,754042,188727
233600,754592,188835
233700,755159,188934
233800,755707,189043
233900,756284,189149
234000,756858,189256
234100,757451,189362
234200,757973,189455
234300,758515,189565
234400,759115,189675
234500,759681,189777
234600,760211,189869
234700,760763,189980
234800,761331,190081
234900,761863,190178
235000,762486,190294
235100,763079,190397
235200,763707,190496
235300,764344,190608
235400,764882,190698
235500,765445,190807
235600,766040,190906
235700,766644,191016
235800,767214,191107
235900,767781,191206
236000,768335,191313
236100,768883,191415
236200,769435,191520
236300,769999,191620
236400,770519,191720
236500,771093,191829
236600,771636,191936
236700,772210,192042
236800,772822,192152
236900,773376,192249
237000,773994,192360
237100,774573,192459
237200,775132,192554
237300,775677,192659
237400,776225,192763
237500,776812,192864
237600,777390,192972
237700,777986,193083
237800,778600,193186
237900,779227,193294
238000,779808,193384
238100,780402,193484
238200,780975,193586
238300,781566,193693
238400,782121,193794
238500,782725,193901
238600,783271,194002
238700,783876,194109
238800,784426,194210
238900,784988,194306
239000,785562,194417
239100,786148,194526
239200,786729,194629
239300,787297,194735
239400,787855,194846
239500,788445,194943
239600,789043,195061
239700,789609,195155
239800,790189,195257
239900,790733,195356
240000,791278,195455
240100,791811,195563
240200,792383,195668
240300,792982,195776
240400,793611,195888
240500,794166,195980
240600,794714,196078
240700,795271,196182
240800,795834,196284
240900,796412,196384
241000,796985,196490
241100,797579,196592
241200,798169,196695
241300,798725,196793
241400,799302,196907
241500,799891,197012
241600,800460,197104
241700,801038,197215
241800,801598,197315
241900,802188,197428
242000,802783,197533
242100,803356,197636
242200,803880,197727
